source_file,path_start,path_target,path_label,model_id,agent_id,llm_choices,retrieval_top_k,tot_llm_candidates,success,hops,time_s,failure_reason,optimal_length,efficiency,run_index,path_taken
eval_results_20260309_012502.json,David Gilmour,Michael Phelps,David Gilmour -> Michael Phelps,Qwen/Qwen3-30B-A3B-Instruct-2507,default,128,,,True,7,78.28,,3,0.4286,,David Gilmour → Live Aid → Michael Jackson → Guinness World Records → Takeru Kobayashi → SportsCenter → 2008 Summer Olympics → Michael Phelps
eval_results_20260309_012502.json,David Gilmour,Michael Phelps,David Gilmour -> Michael Phelps,Qwen/Qwen3-30B-A3B-Instruct-2507,planning,,12,,True,8,85.8,,3,0.375,,David Gilmour → Crisis (charity) → Christmas → Christmas seals → Easterseals (U.S.) → Chicago → Sports in Chicago → Chicago bid for the 2016 Summer Olympics → Michael Phelps
eval_results_20260309_012502.json,David Gilmour,Michael Phelps,David Gilmour -> Michael Phelps,Qwen/Qwen3-30B-A3B-Instruct-2507,tot,,,128,False,0,2.31,No usable outgoing links.,3,,,David Gilmour
eval_results_20260309_012502.json,David Gilmour,Michael Phelps,David Gilmour -> Michael Phelps,meta-llama/Llama-3.3-70B-Instruct,default,1024,,,True,11,157.62,,3,0.2727,,"David Gilmour → Mark Knopfler → Love Over Gold → Warner Bros. Records → Athens, Georgia → Michael Stipe → Michael Jackson → Michael Jackson & Friends → Seoul Olympic Stadium → 1988 Summer Olympics → Mark Spitz → Michael Phelps"
eval_results_20260309_012502.json,David Gilmour,Michael Phelps,David Gilmour -> Michael Phelps,meta-llama/Llama-3.3-70B-Instruct,planning,,128,,True,7,287.02,,3,0.4286,,David Gilmour → BBC → Greg Dyke → FIFA → International Olympic Committee → Michael Payne (executive) → 2004 Summer Olympics → Michael Phelps
eval_results_20260309_012502.json,David Gilmour,Michael Phelps,David Gilmour -> Michael Phelps,meta-llama/Llama-3.3-70B-Instruct,tot,,,1024,True,5,34.65,,3,0.6,,David Gilmour → Pink Floyd → Olympic Stadium (Montreal) → Olympic Games → 2008 Summer Olympics → Michael Phelps
eval_results_20260309_012502.json,David Gilmour,Michael Phelps,David Gilmour -> Michael Phelps,openai/gpt-oss-120b,default,1024,,,True,3,30.9,,3,1.0,,David Gilmour → BBC → 2012 Summer Olympics → Michael Phelps
eval_results_20260309_012502.json,David Gilmour,Michael Phelps,David Gilmour -> Michael Phelps,openai/gpt-oss-120b,planning,,128,,True,7,227.01,,3,0.4286,,David Gilmour → Richard Wright (musician) → Michael Kamen → Michael Lehmann → Michael Lehmann (footballer) → Association football → 1992 Summer Olympics → Michael Phelps
eval_results_20260309_012502.json,David Gilmour,Michael Phelps,David Gilmour -> Michael Phelps,openai/gpt-oss-120b,tot,,,1024,True,3,72.99,,3,1.0,,David Gilmour → BBC → 2012 Summer Olympics → Michael Phelps
failed_configs_retry_20260309_091309.json,Patrick Star,John Wall,Patrick Star -> John Wall,meta-llama/Llama-3.3-70B-Instruct,planning,,128,,True,13,598.97,,3,0.2308,,
failed_configs_retry_20260309_091309.json,Patrick Star,John Wall,Patrick Star -> John Wall,openai/gpt-oss-120b,planning,,128,,True,7,1124.57,,3,0.4286,,
failed_configs_retry_20260309_091309.json,Billy Joel,VANOS,Billy Joel -> VANOS,openai/gpt-oss-120b,tot,,,1024,True,4,211.21,,3,0.75,,
llm_sweep_20260308_232402.json,Patrick Star,John Wall,Patrick Star -> John Wall,Qwen/Qwen3-30B-A3B-Instruct-2507,default,64,,,True,4,135.96,,3,0.75,,
llm_sweep_20260308_232402.json,Patrick Star,John Wall,Patrick Star -> John Wall,Qwen/Qwen3-30B-A3B-Instruct-2507,default,128,,,True,7,262.85,,3,0.4286,,
llm_sweep_20260308_232402.json,Patrick Star,John Wall,Patrick Star -> John Wall,Qwen/Qwen3-30B-A3B-Instruct-2507,default,256,,,True,3,15.97,,3,1.0,,
llm_sweep_20260308_232402.json,Patrick Star,John Wall,Patrick Star -> John Wall,Qwen/Qwen3-30B-A3B-Instruct-2507,default,1024,,,True,5,75.74,,3,0.6,,
llm_sweep_20260308_232402.json,Billy Joel,VANOS,Billy Joel -> VANOS,Qwen/Qwen3-30B-A3B-Instruct-2507,default,64,,,True,8,102.24,,3,0.375,,
llm_sweep_20260308_232402.json,Billy Joel,VANOS,Billy Joel -> VANOS,Qwen/Qwen3-30B-A3B-Instruct-2507,default,128,,,True,7,32.64,,3,0.4286,,
llm_sweep_20260308_232402.json,Billy Joel,VANOS,Billy Joel -> VANOS,Qwen/Qwen3-30B-A3B-Instruct-2507,default,256,,,True,13,84.59,,3,0.2308,,
llm_sweep_20260308_232402.json,Billy Joel,VANOS,Billy Joel -> VANOS,Qwen/Qwen3-30B-A3B-Instruct-2507,default,1024,,,True,7,61.5,,3,0.4286,,
llm_sweep_20260308_233405.json,Patrick Star,John Wall,Patrick Star -> John Wall,Qwen/Qwen3-30B-A3B-Instruct-2507,default,64,,,True,4,57.37,,3,0.75,,
llm_sweep_20260308_233405.json,Patrick Star,John Wall,Patrick Star -> John Wall,Qwen/Qwen3-30B-A3B-Instruct-2507,default,128,,,True,5,41.74,,3,0.6,,
llm_sweep_20260308_233405.json,Patrick Star,John Wall,Patrick Star -> John Wall,Qwen/Qwen3-30B-A3B-Instruct-2507,default,256,,,True,3,22.65,,3,1.0,,
llm_sweep_20260308_233405.json,Patrick Star,John Wall,Patrick Star -> John Wall,Qwen/Qwen3-30B-A3B-Instruct-2507,default,1024,,,True,5,65.82,,3,0.6,,
llm_sweep_20260308_233405.json,Billy Joel,VANOS,Billy Joel -> VANOS,Qwen/Qwen3-30B-A3B-Instruct-2507,default,64,,,True,8,70.65,,3,0.375,,
llm_sweep_20260308_233405.json,Billy Joel,VANOS,Billy Joel -> VANOS,Qwen/Qwen3-30B-A3B-Instruct-2507,default,128,,,True,7,62.08,,3,0.4286,,
llm_sweep_20260308_233405.json,Billy Joel,VANOS,Billy Joel -> VANOS,Qwen/Qwen3-30B-A3B-Instruct-2507,default,256,,,True,13,86.34,,3,0.2308,,
llm_sweep_20260308_233405.json,Billy Joel,VANOS,Billy Joel -> VANOS,Qwen/Qwen3-30B-A3B-Instruct-2507,default,1024,,,True,17,169.44,,3,0.1765,,
